res-1,link,https://github.com/richardshaju/socials/blob/master/index.html
res-2,link,https://www.w3schools.com/css/
res-3,link,https://www.w3schools.com/css/css3_flexbox.asp
res-4,link,https://github.com/richardshaju/socials/blob/master/style.css
res-5,link,https://github.com/richardshaju/socials
